Training Time: 11:04 minutes
seam desert RANDOM RANDOM
seam monitor RANDOM RANDOM
seam neutron RANDOM RANDOM
seam straight RANDOM RANDOM
seam toe RANDOM RANDOM
seam toss RANDOM RANDOM
ram sheep HYPER HYPER
ram computer PART_OF PART_OF
ram clock RANDOM RANDOM
ram descend RANDOM RANDOM
ram engage RANDOM RANDOM
ram foot RANDOM RANDOM
ram injure RANDOM RANDOM
ram plot RANDOM RANDOM
ram quality RANDOM RANDOM
ram silent RANDOM RANDOM
gentle mean ANT ANT
gentle rough ANT ANT
gentle friendly SYN ANT
gentle kind SYN ANT
gentle close RANDOM RANDOM
gentle commerce RANDOM RANDOM
gentle degree RANDOM RANDOM
gentle idea RANDOM RANDOM
gentle plastic RANDOM RANDOM
gentle present RANDOM RANDOM
seed tree ANT PART_OF
seed apple PART_OF RANDOM
seed fruit PART_OF ANT
seed grape PART_OF RANDOM
seed orange PART_OF RANDOM
seed plant PART_OF HYPER
seed attic RANDOM RANDOM
seed fight RANDOM RANDOM
seed lid RANDOM RANDOM
seed muscle RANDOM RANDOM
vulnerable powerful ANT ANT
vulnerable strong ANT ANT
vulnerable division RANDOM RANDOM
vulnerable eat RANDOM RANDOM
vulnerable everyone RANDOM RANDOM
vulnerable expand RANDOM RANDOM
vulnerable future RANDOM RANDOM
vulnerable hate RANDOM RANDOM
vulnerable history RANDOM RANDOM
vulnerable wagon RANDOM RANDOM
sell commerce HYPER HYPER
sell exchange HYPER HYPER
sell bite RANDOM RANDOM
sell horn RANDOM RANDOM
sell mine RANDOM ANT
sell nobody RANDOM RANDOM
sell road RANDOM RANDOM
sell skin RANDOM RANDOM
sell time RANDOM RANDOM
sell wet RANDOM RANDOM
snow hot ANT RANDOM
snow weather PART_OF PART_OF
snow airplane RANDOM RANDOM
snow enrage RANDOM RANDOM
snow hollow RANDOM RANDOM
snow laugh RANDOM RANDOM
snow leg RANDOM RANDOM
snow lot RANDOM RANDOM
snow passageway RANDOM RANDOM
snow row RANDOM RANDOM
couch sofa SYN HYPER
couch seat HYPER HYPER
couch beat RANDOM RANDOM
couch cave RANDOM PART_OF
couch detail RANDOM RANDOM
couch hallway RANDOM RANDOM
couch lift RANDOM RANDOM
couch mouth RANDOM RANDOM
couch nobody RANDOM RANDOM
couch plain RANDOM RANDOM
contact lens HYPER RANDOM
contact touch HYPER SYN
contact emotion RANDOM RANDOM
contact follow RANDOM RANDOM
contact healthy RANDOM RANDOM
contact mortal RANDOM RANDOM
contact red RANDOM RANDOM
contact short RANDOM RANDOM
contact statement RANDOM RANDOM
contact sword RANDOM RANDOM
destroy fix ANT ANT
destroy make ANT ANT
destroy raise ANT ANT
destroy break SYN ANT
destroy kill SYN ANT
destroy challenge RANDOM RANDOM
destroy function RANDOM RANDOM
destroy gang RANDOM RANDOM
destroy intelligent RANDOM RANDOM
destroy kind RANDOM RANDOM
snowflake ice HYPER HYPER
snowflake snow PART_OF HYPER
snowflake cup RANDOM RANDOM
snowflake come RANDOM RANDOM
snowflake furniture RANDOM RANDOM
snowflake letter RANDOM RANDOM
snowflake quality RANDOM RANDOM
snowflake remove RANDOM RANDOM
snowflake truth RANDOM RANDOM
snowflake fail RANDOM RANDOM
play rest ANT ANT
play work ANT ANT
play act HYPER HYPER
play fun HYPER HYPER
play perform HYPER HYPER
play performance HYPER HYPER
play drama SYN HYPER
play come RANDOM RANDOM
play jar RANDOM RANDOM
play one RANDOM RANDOM
price free ANT ANT
price value HYPER SYN
price blow RANDOM RANDOM
price breathe RANDOM RANDOM
price clean RANDOM RANDOM
price eat RANDOM RANDOM
price freeze RANDOM RANDOM
price medicine RANDOM RANDOM
price nose RANDOM RANDOM
price pan RANDOM RANDOM
compress expand ANT ANT
compress contract SYN ANT
compress squash SYN RANDOM
compress alcohol RANDOM RANDOM
compress culture RANDOM RANDOM
compress injure RANDOM RANDOM
compress log RANDOM RANDOM
compress paper RANDOM RANDOM
compress personal RANDOM RANDOM
compress season RANDOM RANDOM
plan idea HYPER HYPER
plan think HYPER SYN
plan fact RANDOM RANDOM
plan have RANDOM RANDOM
plan lot RANDOM RANDOM
plan respect RANDOM RANDOM
plan soil RANDOM RANDOM
plan spend RANDOM RANDOM
plan test RANDOM RANDOM
plan unusual RANDOM RANDOM
coin bill ANT HYPER
coin note ANT ANT
coin darling RANDOM RANDOM
coin disk RANDOM RANDOM
coin energy RANDOM RANDOM
coin good RANDOM RANDOM
coin hero RANDOM RANDOM
coin monitor RANDOM RANDOM
coin punishment RANDOM RANDOM
coin school RANDOM RANDOM
flow stop ANT ANT
flow movement HYPER HYPER
flow atom RANDOM RANDOM
flow busy RANDOM RANDOM
flow distress RANDOM RANDOM
flow engage RANDOM RANDOM
flow health RANDOM RANDOM
flow job RANDOM RANDOM
flow prison RANDOM RANDOM
flow television RANDOM RANDOM
drive park ANT ANT
drive stop ANT ANT
drive walk ANT ANT
drive move HYPER HYPER
drive travel HYPER HYPER
drive ride SYN ANT
drive argument RANDOM RANDOM
drive civilization RANDOM RANDOM
drive dish RANDOM RANDOM
drive frame RANDOM RANDOM
face back ANT ANT
face animal PART_OF PART_OF
face body PART_OF ANT
face clock PART_OF PART_OF
face head PART_OF PART_OF
face human PART_OF PART_OF
face watch PART_OF PART_OF
face surface SYN PART_OF
face band RANDOM RANDOM
face bind RANDOM RANDOM
freeway road HYPER HYPER
freeway highway SYN SYN
freeway assemble RANDOM RANDOM
freeway eye RANDOM RANDOM
freeway face RANDOM RANDOM
freeway happen RANDOM RANDOM
freeway human RANDOM RANDOM
freeway i RANDOM RANDOM
freeway mouth RANDOM RANDOM
freeway penis RANDOM RANDOM
wind weather HYPER PART_OF
wind calm ANT ANT
wind criminal RANDOM RANDOM
wind challenge RANDOM RANDOM
wind clothe RANDOM RANDOM
wind drill RANDOM RANDOM
wind insect RANDOM RANDOM
wind learn RANDOM RANDOM
wind patient RANDOM RANDOM
wind reason RANDOM RANDOM
fact lie ANT ANT
fact information HYPER HYPER
fact delight RANDOM RANDOM
fact dog RANDOM RANDOM
fact emotion RANDOM ANT
fact expand RANDOM RANDOM
fact gear RANDOM RANDOM
fact lift RANDOM RANDOM
fact monitor RANDOM RANDOM
fact satisfaction RANDOM RANDOM
shop place HYPER HYPER
shop store HYPER HYPER
shop book RANDOM RANDOM
shop decorate RANDOM RANDOM
shop idea RANDOM RANDOM
shop learn RANDOM RANDOM
shop volume RANDOM RANDOM
shop move RANDOM RANDOM
shop skeleton RANDOM RANDOM
shop soft RANDOM RANDOM
gold color HYPER HYPER
gold element HYPER HYPER
gold metal HYPER HYPER
gold cord RANDOM RANDOM
gold correct RANDOM RANDOM
gold curve RANDOM RANDOM
gold flat RANDOM RANDOM
gold get RANDOM RANDOM
gold pot RANDOM RANDOM
gold weather RANDOM RANDOM
show appear HYPER SYN
show entertainment HYPER HYPER
show program SYN HYPER
show apartment RANDOM RANDOM
show chill RANDOM RANDOM
show drug RANDOM RANDOM
show error RANDOM RANDOM
show flight RANDOM RANDOM
show flow RANDOM RANDOM
show gate RANDOM RANDOM
queen insect HYPER HYPER
queen person HYPER HYPER
queen woman HYPER HYPER
queen bed RANDOM SYN
queen bush RANDOM RANDOM
queen dream RANDOM RANDOM
queen fish RANDOM RANDOM
queen machine RANDOM RANDOM
queen restrict RANDOM RANDOM
queen rubber RANDOM RANDOM
radio television ANT ANT
radio tv ANT ANT
radio child RANDOM RANDOM
radio death RANDOM RANDOM
radio face RANDOM RANDOM
radio meal RANDOM RANDOM
radio nobody RANDOM RANDOM
radio paint RANDOM RANDOM
radio patient RANDOM RANDOM
radio strike RANDOM RANDOM
earth moon ANT ANT
earth sky ANT ANT
earth space ANT ANT
earth sun ANT RANDOM
earth venus ANT RANDOM
earth water ANT ANT
earth universe PART_OF PART_OF
earth clay SYN ANT
earth globe SYN PART_OF
earth land SYN HYPER
earth planet SYN HYPER
earth soil SYN PART_OF
earth world SYN PART_OF
fear courage ANT ANT
fear trust ANT ANT
fear emotion HYPER HYPER
fear bottle RANDOM RANDOM
fear box RANDOM RANDOM
fear bright RANDOM RANDOM
fear egg RANDOM RANDOM
fear event RANDOM RANDOM
fear fasten RANDOM RANDOM
fear give RANDOM RANDOM
fine bad ANT ANT
fine rough ANT ANT
fine appear RANDOM RANDOM
fine article RANDOM RANDOM
fine bus RANDOM RANDOM
fine conflict RANDOM RANDOM
fine crowd RANDOM RANDOM
fine exercise RANDOM RANDOM
fine insect RANDOM RANDOM
fine residence RANDOM RANDOM
staff stick HYPER RANDOM
staff club SYN RANDOM
staff pole SYN RANDOM
staff bias RANDOM RANDOM
staff boy RANDOM RANDOM
staff enlightenment RANDOM RANDOM
staff hollow RANDOM RANDOM
staff nasty RANDOM RANDOM
staff question RANDOM RANDOM
staff sour RANDOM RANDOM
toast bread HYPER HYPER
toast mine RANDOM RANDOM
toast orange RANDOM RANDOM
toast interest RANDOM RANDOM
toast job RANDOM RANDOM
toast link RANDOM RANDOM
toast noble RANDOM RANDOM
toast pattern RANDOM RANDOM
toast rent RANDOM RANDOM
toast harvest RANDOM RANDOM
communism government HYPER PART_OF
communism society HYPER HYPER
communism ideology HYPER HYPER
communism awake RANDOM RANDOM
communism bold RANDOM RANDOM
communism boredom RANDOM RANDOM
communism jacket RANDOM RANDOM
communism light RANDOM RANDOM
communism pass RANDOM RANDOM
communism proton RANDOM RANDOM
dice die SYN SYN
dice cube HYPER PART_OF
dice game HYPER HYPER
dice cash RANDOM RANDOM
dice charge RANDOM RANDOM
dice gay RANDOM RANDOM
dice machine RANDOM PART_OF
dice mean RANDOM RANDOM
dice rock RANDOM RANDOM
dice sidewalk RANDOM RANDOM
tire automobile PART_OF PART_OF
tire car PART_OF PART_OF
tire add RANDOM RANDOM
tire clothe RANDOM RANDOM
tire committee RANDOM RANDOM
tire conclusion RANDOM RANDOM
tire culture RANDOM RANDOM
tire down RANDOM RANDOM
tire gay RANDOM RANDOM
tire jacket RANDOM RANDOM
crime justice ANT ANT
crime business HYPER RANDOM
crime comfortable RANDOM RANDOM
crime mean RANDOM RANDOM
crime pattern RANDOM RANDOM
crime school RANDOM RANDOM
crime shoe RANDOM RANDOM
crime swallow RANDOM RANDOM
crime watch RANDOM RANDOM
terminal place HYPER HYPER
terminal port HYPER SYN
terminal atmosphere RANDOM RANDOM
terminal far RANDOM RANDOM
terminal fortune RANDOM RANDOM
terminal meat RANDOM RANDOM
terminal mate RANDOM RANDOM
terminal rock RANDOM RANDOM
terminal lift RANDOM RANDOM
terminal stand RANDOM RANDOM
wood solid HYPER HYPER
wood material HYPER HYPER
wood baby RANDOM RANDOM
wood push RANDOM RANDOM
wood bird RANDOM RANDOM
wood confidence RANDOM RANDOM
wood money RANDOM RANDOM
wood pale RANDOM RANDOM
wood race RANDOM RANDOM
wood think RANDOM RANDOM
disgust dislike HYPER HYPER
disgust emotion HYPER HYPER
disgust dwell RANDOM RANDOM
disgust equal RANDOM RANDOM
disgust experiment RANDOM RANDOM
disgust globe RANDOM RANDOM
disgust link RANDOM RANDOM
disgust misunderstand RANDOM RANDOM
disgust think RANDOM RANDOM
disgust warm RANDOM RANDOM
employee person HYPER HYPER
employee worker HYPER HYPER
employee darkness RANDOM RANDOM
employee decorate RANDOM RANDOM
employee document RANDOM RANDOM
employee game RANDOM RANDOM
employee gay RANDOM RANDOM
employee hollow RANDOM RANDOM
employee lock RANDOM RANDOM
employee monitor RANDOM SYN
wool material HYPER HYPER
wool courage RANDOM RANDOM
wool excitement RANDOM RANDOM
wool feel RANDOM RANDOM
wool male RANDOM RANDOM
wool push RANDOM RANDOM
wool race RANDOM RANDOM
wool shape RANDOM RANDOM
wool type RANDOM RANDOM
wool useless RANDOM RANDOM
cube die SYN RANDOM
cube number HYPER RANDOM
cube bicycle RANDOM RANDOM
cube document RANDOM RANDOM
cube friend RANDOM RANDOM
cube leg RANDOM RANDOM
cube record RANDOM RANDOM
cube silent RANDOM RANDOM
cube stand RANDOM RANDOM
cube telephone RANDOM RANDOM
handle touch HYPER HYPER
handle baggage PART_OF RANDOM
handle basket PART_OF PART_OF
handle brush PART_OF PART_OF
handle cup PART_OF PART_OF
handle hammer PART_OF PART_OF
handle mug PART_OF PART_OF
handle object PART_OF HYPER
handle pot PART_OF PART_OF
handle saucepan PART_OF PART_OF
handle umbrella PART_OF PART_OF
handle feel SYN RANDOM
get lose ANT ANT
get bring SYN ANT
get act RANDOM RANDOM
get bread RANDOM RANDOM
get center RANDOM RANDOM
get conflict RANDOM RANDOM
get criminal RANDOM RANDOM
get direction RANDOM RANDOM
get extinguish RANDOM RANDOM
get gown RANDOM RANDOM
familiar strange ANT ANT
familiar unknown ANT ANT
familiar friendly SYN ANT
familiar awake RANDOM RANDOM
familiar cabinet RANDOM RANDOM
familiar fog RANDOM RANDOM
familiar jail RANDOM RANDOM
familiar knife RANDOM RANDOM
familiar set RANDOM RANDOM
familiar success RANDOM RANDOM
report document HYPER HYPER
report dislike RANDOM RANDOM
report gown RANDOM RANDOM
report lens RANDOM RANDOM
report sink RANDOM RANDOM
report street RANDOM RANDOM
report vacuum RANDOM RANDOM
report young RANDOM RANDOM
trade business HYPER HYPER
trade commerce HYPER SYN
trade exchange HYPER HYPER
trade blow RANDOM RANDOM
trade doorway RANDOM RANDOM
trade mug RANDOM RANDOM
trade fear RANDOM RANDOM
trade follow RANDOM RANDOM
trade leaf RANDOM RANDOM
trade paper RANDOM RANDOM
enemy friend ANT ANT
enemy beam RANDOM RANDOM
enemy break RANDOM RANDOM
enemy life RANDOM RANDOM
enemy movie RANDOM RANDOM
enemy pass RANDOM RANDOM
enemy professor RANDOM RANDOM
enemy share RANDOM RANDOM
enemy sick RANDOM RANDOM
cry smile ANT ANT
cry sadness PART_OF HYPER
cry laugh ANT ANT
cry beat RANDOM RANDOM
cry child RANDOM RANDOM
cry drink RANDOM RANDOM
cry friend RANDOM RANDOM
cry landscape RANDOM RANDOM
cry liberty RANDOM RANDOM
cry move RANDOM RANDOM
priest clergyman HYPER HYPER
priest person HYPER HYPER
priest actress RANDOM RANDOM
priest cake RANDOM RANDOM
priest dull RANDOM RANDOM
priest everything RANDOM RANDOM
priest idle RANDOM RANDOM
priest misunderstand RANDOM RANDOM
priest road RANDOM RANDOM
priest stick RANDOM RANDOM
common individual ANT ANT
common rare ANT ANT
common unique ANT ANT
common unusual ANT ANT
common damage RANDOM RANDOM
common doorway RANDOM RANDOM
common fish RANDOM RANDOM
common fly RANDOM RANDOM
common ifn RANDOM RANDOM
common ring RANDOM RANDOM
steak food HYPER HYPER
steak meal HYPER HYPER
steak bias RANDOM RANDOM
steak calculate RANDOM RANDOM
steak class RANDOM RANDOM
steak climb RANDOM RANDOM
steak prosecution RANDOM RANDOM
steak set RANDOM RANDOM
steak statue RANDOM RANDOM
steal take HYPER SYN
steal asia RANDOM RANDOM
steal fancy RANDOM RANDOM
steal fish RANDOM RANDOM
steal knife RANDOM RANDOM
steal paper RANDOM RANDOM
steal quality RANDOM RANDOM
steal recreation RANDOM RANDOM
steal couple RANDOM RANDOM
steal taste RANDOM RANDOM
vision experience HYPER SYN
vision dream SYN HYPER
vision exchange RANDOM RANDOM
vision homosexual RANDOM RANDOM
vision joint RANDOM RANDOM
vision less RANDOM RANDOM
vision math RANDOM RANDOM
vision saucepan RANDOM RANDOM
vision report RANDOM RANDOM
vision rubbish RANDOM RANDOM
set stage HYPER PART_OF
set collection SYN SYN
set excitement RANDOM RANDOM
set flock RANDOM RANDOM
set ideology RANDOM RANDOM
set idle RANDOM ANT
set log RANDOM RANDOM
set nobody RANDOM RANDOM
set state RANDOM RANDOM
set trap RANDOM RANDOM
frame construct HYPER RANDOM
frame bed PART_OF PART_OF
frame bicycle PART_OF PART_OF
frame couch PART_OF PART_OF
frame picture PART_OF HYPER
frame window PART_OF PART_OF
frame ascend RANDOM RANDOM
frame country RANDOM RANDOM
frame emotion RANDOM RANDOM
frame leg RANDOM PART_OF
freeze cool HYPER ANT
freeze melt ANT ANT
freeze band RANDOM RANDOM
freeze beat RANDOM RANDOM
freeze conflict RANDOM RANDOM
freeze dictionary RANDOM RANDOM
freeze forest RANDOM RANDOM
freeze gate RANDOM RANDOM
freeze ifn RANDOM RANDOM
freeze kindness RANDOM RANDOM
see view SYN SYN
see apple RANDOM RANDOM
see back RANDOM RANDOM
see cow RANDOM RANDOM
see government RANDOM RANDOM
see guitar RANDOM RANDOM
see nothing RANDOM RANDOM
see sad RANDOM RANDOM
see wash RANDOM RANDOM
computer machine HYPER HYPER
computer tool HYPER HYPER
computer bed RANDOM RANDOM
computer continent RANDOM RANDOM
computer drown RANDOM RANDOM
computer enjoy RANDOM RANDOM
computer man RANDOM PART_OF
computer novel RANDOM RANDOM
computer prosecution RANDOM RANDOM
computer soul RANDOM RANDOM
college place HYPER HYPER
college school SYN SYN
college university SYN SYN
college dance RANDOM RANDOM
college humanity RANDOM RANDOM
college paper RANDOM RANDOM
college play RANDOM RANDOM
college rent RANDOM RANDOM
college shoot RANDOM RANDOM
college sunshine RANDOM RANDOM
sea place HYPER HYPER
sea beach ANT ANT
sea desert ANT ANT
sea costume RANDOM RANDOM
sea frame RANDOM RANDOM
sea free RANDOM RANDOM
sea safe RANDOM RANDOM
sea wear RANDOM RANDOM
fail success ANT ANT
fail complete ANT ANT
fail pass ANT ANT
fail succeed ANT ANT
fail win ANT ANT
fail actress RANDOM RANDOM
fail dash RANDOM RANDOM
fail enlightenment RANDOM RANDOM
fail hand RANDOM RANDOM
fail mountain RANDOM RANDOM
close far ANT ANT
close open ANT ANT
close cover SYN SYN
close end SYN SYN
close finish SYN SYN
close narrow SYN SYN
close cap RANDOM RANDOM
close come RANDOM ANT
close cook RANDOM RANDOM
close elate RANDOM RANDOM
sport entertainment HYPER HYPER
sport exercise HYPER HYPER
sport construct RANDOM RANDOM
sport middle RANDOM RANDOM
sport pagan RANDOM RANDOM
sport peace RANDOM RANDOM
sport recycle RANDOM RANDOM
sport bring RANDOM RANDOM
sport retire RANDOM RANDOM
sport spread RANDOM RANDOM
closet cabinet SYN SYN
closet place HYPER HYPER
closet room HYPER HYPER
closet bus RANDOM RANDOM
closet experiment RANDOM RANDOM
closet novel RANDOM RANDOM
closet rubbish RANDOM RANDOM
closet short RANDOM RANDOM
closet teach RANDOM RANDOM
gentleman lady ANT ANT
gentleman person HYPER HYPER
gentleman gent SYN SYN
gentleman blade RANDOM RANDOM
gentleman chain RANDOM RANDOM
gentleman connect RANDOM RANDOM
gentleman dark RANDOM RANDOM
gentleman hammer RANDOM RANDOM
gentleman material RANDOM RANDOM
gentleman satisfy RANDOM RANDOM
finger toe ANT ANT
finger hand PART_OF PART_OF
finger human PART_OF PART_OF
finger alphabet RANDOM RANDOM
finger dark RANDOM RANDOM
finger party RANDOM RANDOM
finger place RANDOM RANDOM
finger proton RANDOM RANDOM
finger sunlight RANDOM RANDOM
finger unhappiness RANDOM RANDOM
screen choose HYPER RANDOM
screen monitor PART_OF HYPER
screen television PART_OF PART_OF
screen tv PART_OF PART_OF
screen cigarette RANDOM RANDOM
screen dish RANDOM RANDOM
screen father RANDOM RANDOM
screen fly RANDOM RANDOM
screen nut RANDOM RANDOM
screen row RANDOM RANDOM
sorrow happy ANT ANT
sorrow unhappiness HYPER ANT
sorrow construction RANDOM RANDOM
sorrow culture RANDOM RANDOM
sorrow fight RANDOM RANDOM
sorrow produce RANDOM RANDOM
sorrow spot RANDOM RANDOM
sorrow surface RANDOM RANDOM
sorrow trap RANDOM RANDOM
sole foot PART_OF PART_OF
sole shoe PART_OF PART_OF
sole boy RANDOM RANDOM
sole commerce RANDOM RANDOM
sole dark RANDOM RANDOM
sole event RANDOM RANDOM
sole couple RANDOM RANDOM
sole log RANDOM RANDOM
sole mail RANDOM RANDOM
sole rank RANDOM RANDOM
death life ANT ANT
death change HYPER RANDOM
death end HYPER SYN
death war PART_OF RANDOM
death baggage RANDOM RANDOM
death candy RANDOM RANDOM
death eyeglass RANDOM RANDOM
death hear RANDOM RANDOM
death leader RANDOM RANDOM
death man RANDOM RANDOM
police human HYPER HYPER
police person HYPER HYPER
police buy RANDOM RANDOM
police fluid RANDOM RANDOM
police lazy RANDOM RANDOM
police lock RANDOM RANDOM
police quit RANDOM RANDOM
police sink RANDOM RANDOM
police sunset RANDOM RANDOM
police understand RANDOM RANDOM
come leave ANT ANT
come arrive SYN SYN
come fail RANDOM ANT
come fill RANDOM RANDOM
come look RANDOM SYN
come newspaper RANDOM RANDOM
come orange RANDOM RANDOM
come original RANDOM RANDOM
come recreation RANDOM RANDOM
come satisfaction RANDOM RANDOM
protect hurt ANT ANT
protect injure ANT ANT
protect cover SYN SYN
protect add RANDOM RANDOM
protect entertainment RANDOM RANDOM
protect error RANDOM RANDOM
protect gang RANDOM RANDOM
protect landscape RANDOM RANDOM
protect performance RANDOM RANDOM
protect pop RANDOM RANDOM
grass plant HYPER HYPER
grass shoot HYPER RANDOM
grass change RANDOM RANDOM
grass creation RANDOM RANDOM
grass faith RANDOM RANDOM
grass full RANDOM RANDOM
grass pencil RANDOM RANDOM
grass pretend RANDOM RANDOM
grass talk RANDOM RANDOM
grass well RANDOM RANDOM
cow food HYPER HYPER
cow answer RANDOM RANDOM
cow constellation RANDOM RANDOM
cow device RANDOM RANDOM
cow die RANDOM RANDOM
cow hide RANDOM RANDOM
cow ideology RANDOM RANDOM
cow integrity RANDOM RANDOM
cow sofa RANDOM RANDOM
cow weed RANDOM RANDOM
residence address HYPER HYPER
residence house HYPER HYPER
residence place HYPER HYPER
residence dwell SYN SYN
residence gear RANDOM RANDOM
residence hot RANDOM RANDOM
residence lift RANDOM RANDOM
residence line RANDOM RANDOM
residence professor RANDOM RANDOM
residence relax RANDOM RANDOM
quiet shout ANT ANT
quiet talk ANT ANT
quiet buy RANDOM RANDOM
quiet end RANDOM RANDOM
quiet group RANDOM RANDOM
quiet mankind RANDOM RANDOM
quiet offspring RANDOM RANDOM
quiet reproduction RANDOM RANDOM
quiet simple RANDOM RANDOM
quiet story RANDOM RANDOM
contract expand ANT ANT
contract grow ANT ANT
contract bold RANDOM RANDOM
contract flight RANDOM RANDOM
contract gate RANDOM RANDOM
contract guitar RANDOM RANDOM
contract lace RANDOM RANDOM
contract lose RANDOM RANDOM
contract nail RANDOM RANDOM
contract recreation RANDOM RANDOM
consume eat SYN HYPER
consume swallow SYN SYN
consume use SYN ANT
consume cat RANDOM RANDOM
consume ifn RANDOM RANDOM
consume like RANDOM RANDOM
consume lobby RANDOM RANDOM
consume shop RANDOM RANDOM
consume star RANDOM RANDOM
consume stationary RANDOM RANDOM
point knife PART_OF PART_OF
point needle PART_OF PART_OF
point pencil PART_OF RANDOM
point mark HYPER HYPER
point pin PART_OF PART_OF
point sword PART_OF PART_OF
point sharp SYN SYN
point bed RANDOM RANDOM
point clock RANDOM PART_OF
color shade SYN HYPER
color paint SYN HYPER
color dinner RANDOM RANDOM
color fan RANDOM RANDOM
color health RANDOM RANDOM
color leaf RANDOM RANDOM
color literature RANDOM RANDOM
color reason RANDOM RANDOM
color religion RANDOM RANDOM
color turkey RANDOM RANDOM
sweet stale ANT ANT
sweet taste HYPER HYPER
sweet kind SYN ANT
sweet sugar SYN HYPER
sweet article RANDOM RANDOM
sweet come RANDOM RANDOM
sweet rest RANDOM RANDOM
sweet size RANDOM RANDOM
sweet society RANDOM RANDOM
sweet river RANDOM RANDOM
trunk baggage HYPER SYN
trunk car PART_OF PART_OF
trunk tree PART_OF PART_OF
trunk appear RANDOM RANDOM
trunk fancy RANDOM RANDOM
trunk boot RANDOM SYN
trunk brush RANDOM RANDOM
trunk device RANDOM RANDOM
trunk dislike RANDOM RANDOM
trunk enrage RANDOM RANDOM
walk flight ANT ANT
walk stop ANT ANT
walk common RANDOM RANDOM
walk competition RANDOM RANDOM
walk deceive RANDOM RANDOM
walk division RANDOM RANDOM
walk enjoyment RANDOM RANDOM
walk future RANDOM RANDOM
walk plate RANDOM RANDOM
walk vessel RANDOM RANDOM
respect emotion HYPER HYPER
respect admire SYN SYN
respect active RANDOM RANDOM
respect animal RANDOM RANDOM
respect candy RANDOM RANDOM
respect chest RANDOM RANDOM
respect on RANDOM RANDOM
respect pole RANDOM RANDOM
trust faith PART_OF HYPER
trust confidence SYN SYN
trust closet RANDOM RANDOM
trust death RANDOM RANDOM
trust land RANDOM RANDOM
trust doorway RANDOM RANDOM
trust honey RANDOM RANDOM
trust landscape RANDOM RANDOM
trust ocean RANDOM RANDOM
trust part RANDOM RANDOM
speak communicate HYPER SYN
speak sound HYPER HYPER
speak talk HYPER SYN
speak baggage RANDOM RANDOM
speak begin RANDOM RANDOM
speak law RANDOM RANDOM
speak mistake RANDOM RANDOM
speak problem RANDOM RANDOM
speak relax RANDOM RANDOM
speak transportation RANDOM RANDOM
turkey animal HYPER HYPER
turkey food HYPER HYPER
turkey place HYPER RANDOM
turkey courage RANDOM RANDOM
turkey drown RANDOM RANDOM
turkey game RANDOM RANDOM
turkey land RANDOM RANDOM
turkey less RANDOM RANDOM
turkey newspaper RANDOM RANDOM
turkey protect RANDOM RANDOM
raise down ANT ANT
raise fall ANT ANT
raise lift SYN SYN
raise address RANDOM RANDOM
raise brush RANDOM RANDOM
raise pack RANDOM RANDOM
raise place RANDOM RANDOM
raise record RANDOM RANDOM
raise temple RANDOM RANDOM
raise unbroken RANDOM RANDOM
stretch compress ANT ANT
stretch contract ANT RANDOM
stretch exercise HYPER HYPER
stretch look RANDOM RANDOM
stretch mark RANDOM RANDOM
stretch miss RANDOM RANDOM
stretch park RANDOM RANDOM
stretch praise RANDOM RANDOM
stretch recess RANDOM RANDOM
stretch smoke RANDOM RANDOM
create destroy ANT ANT
create make HYPER SYN
create design SYN SYN
create produce SYN SYN
create food RANDOM HYPER
create leak RANDOM RANDOM
create log RANDOM RANDOM
create old RANDOM RANDOM
create planet RANDOM RANDOM
create plot RANDOM RANDOM
vacation work ANT ANT
vacation leisure HYPER SYN
vacation trip HYPER HYPER
vacation break SYN HYPER
vacation strange RANDOM RANDOM
vacation ascend RANDOM RANDOM
vacation brave RANDOM RANDOM
vacation cave RANDOM RANDOM
vacation character RANDOM RANDOM
vacation less RANDOM RANDOM
feather bird PART_OF PART_OF
feather pillow PART_OF RANDOM
feather degree RANDOM RANDOM
feather depress RANDOM RANDOM
feather frame RANDOM RANDOM
feather girl RANDOM RANDOM
feather honesty RANDOM RANDOM
feather joint RANDOM RANDOM
feather passageway RANDOM RANDOM
feather sink RANDOM RANDOM
waste want ANT RANDOM
waste consume ANT RANDOM
waste recycle ANT ANT
waste save ANT ANT
waste use ANT ANT
waste useful ANT ANT
waste valuable ANT ANT
waste refuse SYN SYN
waste rubbish SYN SYN
waste cake RANDOM RANDOM
warmth cold ANT ANT
warmth cool ANT ANT
warmth joint RANDOM RANDOM
warmth enjoy RANDOM RANDOM
warmth money RANDOM RANDOM
warmth hard RANDOM RANDOM
warmth hear RANDOM RANDOM
warmth hem RANDOM RANDOM
warmth ingredient RANDOM RANDOM
warmth old RANDOM RANDOM
empty full ANT ANT
empty apartment RANDOM RANDOM
empty approach RANDOM RANDOM
empty argument RANDOM RANDOM
empty child RANDOM RANDOM
empty forest RANDOM RANDOM
empty image RANDOM RANDOM
empty lose RANDOM RANDOM
empty mature RANDOM RANDOM
empty river RANDOM RANDOM
fire burn HYPER SYN
fire fireplace HYPER PART_OF
fire shoot SYN SYN
fire attic RANDOM RANDOM
fire escape RANDOM RANDOM
fire fat RANDOM RANDOM
fire free RANDOM RANDOM
fire fruit RANDOM RANDOM
fire school RANDOM RANDOM
fire smile RANDOM RANDOM
sunshine cloudy ANT ANT
sunshine night ANT ANT
sunshine bolt RANDOM RANDOM
sunshine planet RANDOM RANDOM
sunshine challenge RANDOM RANDOM
